epoch,lr,train_loss,val_pairwise_acc,val_ndcg@10,val_ndcg@20
1,0.00120000,0.687710,0.607068,0.657837,0.693886
2,0.00120000,0.675320,0.615482,0.694911,0.711771
3,0.00120000,0.669108,0.631468,0.690183,0.709174
4,0.00120000,0.664325,0.608330,0.672202,0.697688
5,0.00084000,0.659574,0.621371,0.645147,0.677709
6,0.00084000,0.638523,0.650400,0.667709,0.689033
7,0.00084000,0.625423,0.680690,0.580002,0.626856
