factor,key,value,n_seeds,n_success,success_rate,mean_best_ndcg10,std_best_ndcg10,mean_best_ndcg20,std_best_ndcg20,mean_best_pair_acc,std_best_pair_acc,mean_last_train_loss,std_last_train_loss,mean_last_epoch
stage_c_query_strategy_compare,train.use_bucket_query,False,3,3,1.0,0.6753560000000001,0.008904975519337494,0.691176,0.01405630378157783,0.6060416666666667,0.010974639325888314,0.6163023333333333,0.021842386530169566,13.333333333333334
