epoch,lr,train_loss,val_pairwise_acc,val_ndcg@10,val_ndcg@20
1,0.00010000,0.699576,0.510137,0.519225,0.612197
2,0.00010000,0.695059,0.516164,0.565368,0.637552
3,0.00010000,0.690089,0.524932,0.600730,0.660668
4,0.00010000,0.686130,0.526575,0.609846,0.667614
5,0.00010000,0.681258,0.527671,0.608475,0.662941
6,0.00010000,0.679506,0.528767,0.602351,0.668650
7,0.00005000,0.677486,0.530959,0.597342,0.669973
8,0.00005000,0.676722,0.535890,0.600257,0.671660
9,0.00005000,0.674415,0.539178,0.601007,0.673233
