epoch,lr,train_loss,val_pairwise_acc,val_ndcg@10,val_ndcg@20
1,0.00120000,0.687710,0.607068,0.657837,0.693886
2,0.00120000,0.675320,0.615482,0.694911,0.711771
3,0.00120000,0.668883,0.629365,0.688683,0.704737
4,0.00120000,0.665694,0.613799,0.666452,0.693331
5,0.00060000,0.661054,0.608330,0.632011,0.670856
6,0.00060000,0.646630,0.629785,0.676190,0.695809
7,0.00060000,0.630944,0.662600,0.590801,0.633520
8,0.00030000,0.619476,0.654607,0.586220,0.634841
