epoch,lr,train_loss,val_pairwise_acc,val_ndcg@10,val_ndcg@20
1,0.00120000,0.685516,0.567500,0.582449,0.611226
2,0.00120000,0.675038,0.591250,0.604379,0.630248
3,0.00120000,0.669928,0.587500,0.601538,0.619990
4,0.00120000,0.660831,0.590625,0.557385,0.583988
5,0.00120000,0.655159,0.579375,0.642537,0.639264
6,0.00120000,0.652366,0.585000,0.573181,0.600598
7,0.00120000,0.647134,0.581250,0.625324,0.619233
