epoch,lr,train_loss,val_pairwise_acc,val_ndcg@10,val_ndcg@20
1,0.00080000,0.699606,0.517260,0.525055,0.614774
2,0.00080000,0.694330,0.532603,0.612189,0.670623
3,0.00080000,0.685161,0.517808,0.605969,0.658746
4,0.00080000,0.679486,0.552877,0.604840,0.683963
5,0.00040000,0.674458,0.556164,0.604311,0.688796
6,0.00040000,0.673871,0.560548,0.603566,0.689292
7,0.00040000,0.669885,0.567671,0.601334,0.686535
