epoch,lr,train_loss,val_pairwise_acc,val_ndcg@10,val_ndcg@20
1,0.00050000,0.700339,0.509041,0.519894,0.605593
2,0.00050000,0.695867,0.518904,0.560046,0.632945
3,0.00050000,0.690185,0.521096,0.605042,0.663982
4,0.00050000,0.683931,0.548493,0.608892,0.677829
5,0.00050000,0.678378,0.543014,0.603058,0.678785
6,0.00050000,0.676978,0.548493,0.599856,0.683413
7,0.00025000,0.673260,0.563836,0.597550,0.678399
8,0.00025000,0.673292,0.557260,0.602491,0.687073
9,0.00025000,0.670413,0.564384,0.604051,0.687958
