epoch,lr,train_loss,val_pairwise_acc,val_ndcg@10,val_ndcg@20
1,0.00200000,0.697786,0.537534,0.638873,0.701730
2,0.00200000,0.686833,0.529315,0.595715,0.670414
3,0.00200000,0.677338,0.547945,0.584762,0.668295
4,0.00100000,0.675074,0.569863,0.610818,0.692003
5,0.00100000,0.670229,0.579178,0.614805,0.697221
6,0.00100000,0.671347,0.573151,0.608710,0.697047
