factor,key,value,n_seeds,n_success,success_rate,mean_best_ndcg10,std_best_ndcg10,mean_best_ndcg20,std_best_ndcg20,mean_best_pair_acc,std_best_pair_acc,mean_last_train_loss,std_last_train_loss,mean_last_epoch
dropout_floor,regularization.min_dropout,0.22,3,3,1.0,0.6869193333333333,0.016378419012021066,0.7064363333333333,0.021609542390650816,0.6152013333333334,0.012581013883361438,0.6369646666666666,0.01855379164303979,8.333333333333334
early_stop_patience,early_stopping.patience,8,3,3,1.0,0.6896743333333333,0.0058233510398509524,0.7061546666666667,0.008088343856027273,0.6032813333333333,0.012200500003415164,0.6110063333333333,0.017174735204169348,11.333333333333334
scheduler_factor,scheduler.factor,0.4,3,3,1.0,0.6959363333333333,0.010458762944695403,0.712873,0.012917303395058895,0.619268,0.024411195116175687,0.6047196666666667,0.03275701613904009,12.0
weight_decay_floor,regularization.min_weight_decay,0.0005,3,3,1.0,0.686437,0.012509027420227335,0.6968586666666666,0.010317589657150255,0.605806,0.02135631688751594,0.6318166666666667,0.01745806109891171,8.666666666666666
