epoch,lr,train_loss,val_pairwise_acc,val_ndcg@10,val_ndcg@20
1,0.00050000,0.695523,0.538082,0.607588,0.672179
2,0.00050000,0.683415,0.529863,0.597803,0.672422
3,0.00050000,0.676538,0.546301,0.589937,0.668634
4,0.00025000,0.674800,0.563836,0.603795,0.689312
5,0.00025000,0.671079,0.566027,0.605928,0.688505
6,0.00025000,0.671620,0.567123,0.604782,0.689587
