epoch,lr,train_loss,val_pairwise_acc,val_ndcg@10,val_ndcg@20
1,0.00120000,0.691439,0.611250,0.672984,0.696421
2,0.00120000,0.673008,0.615000,0.658951,0.684779
3,0.00120000,0.664804,0.608750,0.631292,0.656385
4,0.00120000,0.658621,0.618750,0.644629,0.660966
5,0.00048000,0.654381,0.595625,0.598844,0.640147
6,0.00048000,0.641781,0.594375,0.613692,0.655472
7,0.00048000,0.637752,0.590000,0.628392,0.657843
8,0.00048000,0.634662,0.593750,0.630015,0.657077
9,0.00019200,0.629035,0.601875,0.629516,0.665037
