epoch,lr,train_loss,val_pairwise_acc,val_ndcg@10,val_ndcg@20
1,0.00120000,0.687710,0.607068,0.657837,0.693886
2,0.00120000,0.675320,0.615482,0.694911,0.711771
3,0.00120000,0.669057,0.631889,0.692917,0.707065
4,0.00120000,0.663931,0.623896,0.657568,0.688814
5,0.00060000,0.651049,0.636096,0.581269,0.624275
6,0.00060000,0.626427,0.660496,0.643572,0.667127
7,0.00060000,0.617968,0.673538,0.620842,0.653293
