epoch,lr,train_loss,val_pairwise_acc,val_ndcg@10,val_ndcg@20
1,0.00120000,0.687912,0.605000,0.669703,0.691882
2,0.00120000,0.673601,0.610625,0.641058,0.676597
3,0.00120000,0.670882,0.596875,0.639725,0.678953
4,0.00120000,0.669013,0.591250,0.617695,0.663641
5,0.00048000,0.663810,0.601875,0.584287,0.642493
6,0.00048000,0.659078,0.592500,0.584542,0.648691
7,0.00048000,0.653383,0.611875,0.611370,0.663617
8,0.00048000,0.651566,0.575000,0.574001,0.634567
9,0.00019200,0.646131,0.589375,0.579536,0.634090
