epoch,lr,train_loss,val_pairwise_acc,val_ndcg@10,val_ndcg@20
1,0.00120000,0.687912,0.605000,0.669703,0.691882
2,0.00120000,0.673601,0.610625,0.641058,0.676597
3,0.00120000,0.670751,0.593750,0.639434,0.675540
4,0.00120000,0.668308,0.590625,0.609859,0.659746
5,0.00048000,0.665301,0.618125,0.620760,0.663031
6,0.00048000,0.659122,0.608125,0.614571,0.665775
7,0.00048000,0.654033,0.605000,0.667312,0.697007
8,0.00048000,0.649728,0.563125,0.602825,0.637727
9,0.00019200,0.647079,0.585625,0.630947,0.663858
