factor,key,value,seed,return_code,best_epoch,best_ndcg10,best_ndcg20,best_pair_acc,last_epoch,last_train_loss,run_dir,config_path
dropout_floor,regularization.min_dropout,0.15,42,0,4,0.681364,0.695312,0.587683,7,0.655396,outputs/ablation/ablation_20260318_151207/runs/dropout_floor/value_0.15/seed_42,outputs/ablation/ablation_20260318_151207/configs/dropout_floor__regularization.min_dropout=0.15__seed=42.yaml
dropout_floor,regularization.min_dropout,0.25,42,0,7,0.69802,0.704981,0.620564,10,0.654827,outputs/ablation/ablation_20260318_151207/runs/dropout_floor/value_0.25/seed_42,outputs/ablation/ablation_20260318_151207/configs/dropout_floor__regularization.min_dropout=0.25__seed=42.yaml
