factor,key,value,seed,return_code,best_epoch,best_ndcg10,best_ndcg20,best_pair_acc,last_epoch,last_train_loss,run_dir,config_path
d_model,model.d_model,32,42,0,5,0.691655,0.705655,0.601775,8,0.651487,outputs/ablation/ablation_20260318_151207/runs/d_model/value_32/seed_42,outputs/ablation/ablation_20260318_151207/configs/d_model__model.d_model=32__seed=42.yaml
d_model,model.d_model,48,42,0,3,0.661447,0.690364,0.611169,6,0.669479,outputs/ablation/ablation_20260318_151207/runs/d_model/value_48/seed_42,outputs/ablation/ablation_20260318_151207/configs/d_model__model.d_model=48__seed=42.yaml
