epoch,lr,train_loss,val_pairwise_acc,val_ndcg@10,val_ndcg@20
1,0.00020000,0.697973,0.512329,0.549453,0.626356
2,0.00020000,0.692464,0.544110,0.616027,0.678804
3,0.00020000,0.684054,0.524932,0.608217,0.662630
4,0.00020000,0.680984,0.546301,0.603204,0.679934
5,0.00010000,0.676553,0.541918,0.602378,0.678386
6,0.00010000,0.674980,0.547397,0.603876,0.679933
7,0.00010000,0.672980,0.547945,0.600343,0.680401
