epoch,lr,train_loss,val_pairwise_acc,val_ndcg@10,val_ndcg@20
1,0.00050000,0.694934,0.523836,0.610150,0.667299
2,0.00050000,0.681932,0.538630,0.596537,0.674661
3,0.00050000,0.675383,0.548493,0.584546,0.667001
4,0.00025000,0.673950,0.566027,0.604466,0.688980
5,0.00025000,0.670429,0.573151,0.605154,0.692726
6,0.00025000,0.669437,0.571507,0.604447,0.693465
