epoch,lr,train_loss,val_pairwise_acc,val_ndcg@10,val_ndcg@20
1,0.00020000,0.697822,0.523836,0.568617,0.641124
2,0.00020000,0.690393,0.524932,0.610076,0.665149
3,0.00020000,0.682507,0.522192,0.601920,0.658827
4,0.00020000,0.679919,0.543562,0.604936,0.678685
5,0.00010000,0.675119,0.543562,0.599891,0.679274
6,0.00010000,0.673442,0.547397,0.599801,0.681687
7,0.00010000,0.671842,0.552329,0.601989,0.684509
